# x	y	u	v	mask
104.0000	504.0000	  6.5477	 10.1372	  0.0000
112.0000	504.0000	 17.8708	 23.6309	  0.0000
120.0000	504.0000	 47.1135	 20.0319	  0.0000
128.0000	504.0000	 32.4517	  2.3794	  0.0000
136.0000	504.0000	 28.7753	  1.5069	  0.0000
144.0000	504.0000	 42.7804	  6.8065	  0.0000
152.0000	504.0000	  7.1033	  4.6053	  0.0000
160.0000	504.0000	109.2691	 11.6318	  0.0000
168.0000	504.0000	117.3755	  8.6022	  1.0000
176.0000	504.0000	 19.9140	-12.6412	  0.0000
184.0000	504.0000	 30.0934	 -0.7677	  0.0000
192.0000	504.0000	129.6336	 -8.3618	  0.0000
200.0000	504.0000	120.9288	  0.4437	  0.0000
208.0000	504.0000	 19.2408	 10.8419	  0.0000
216.0000	504.0000	132.7141	  9.9856	  0.0000
224.0000	504.0000	112.9870	  6.8930	  0.0000
232.0000	504.0000	 40.4493	  7.8595	  0.0000
240.0000	504.0000	 24.4022	 16.4572	  0.0000
248.0000	504.0000	132.8451	  7.5625	  0.0000
256.0000	504.0000	135.9477	  4.4419	  0.0000
264.0000	504.0000	144.1978	  4.6120	  0.0000
272.0000	504.0000	138.7259	  0.7350	  0.0000
280.0000	504.0000	 23.2883	 -6.8582	  0.0000
288.0000	504.0000	156.4813	 -2.5353	  0.0000
296.0000	504.0000	133.9524	  2.3896	  0.0000
304.0000	504.0000	151.0816	 -1.4576	  0.0000
312.0000	504.0000	104.2819	 -1.2212	  0.0000
320.0000	504.0000	137.1217	 -2.8136	  0.0000
328.0000	504.0000	 64.7750	 -8.3618	  0.0000
336.0000	504.0000	 25.5657	 -4.8531	  0.0000
344.0000	504.0000	160.9660	-62.7725	  0.0000
352.0000	504.0000	140.5712	-64.6969	  1.0000
360.0000	504.0000	148.1442	-88.7186	  0.0000
368.0000	504.0000	157.1144	-78.0961	  0.0000
376.0000	504.0000	 20.8497	-108.6878	  0.0000
384.0000	504.0000	102.8004	-49.7367	  0.0000
392.0000	504.0000	 50.4485	 -5.2304	  0.0000
400.0000	504.0000	  7.8620	 -4.4211	  0.0000
408.0000	504.0000	 29.9626	 -5.7389	  0.0000
416.0000	504.0000	 13.3214	 -8.8758	  0.0000
424.0000	504.0000	 25.7841	-15.8029	  0.0000
432.0000	504.0000	120.6810	-59.1724	  0.0000
440.0000	504.0000	 32.9980	 -7.1836	  0.0000
448.0000	504.0000	120.2116	-26.5537	  0.0000
456.0000	504.0000	110.3838	-98.0540	  0.0000
464.0000	504.0000	 19.8928	-14.7125	  0.0000
472.0000	504.0000	  9.5204	-18.3172	  0.0000
480.0000	504.0000	 15.7785	-14.6278	  0.0000
488.0000	504.0000	 48.6869	-64.3240	  0.0000
496.0000	504.0000	 26.5565	-83.5061	  0.0000
504.0000	504.0000	 16.7725	-58.8211	  0.0000
512.0000	504.0000	 65.9168	-22.1944	  1.0000
520.0000	504.0000	 87.7873	-28.3095	  0.0000
528.0000	504.0000	 46.7603	-18.3279	  0.0000
536.0000	504.0000	 52.2219	-15.9889	  0.0000
544.0000	504.0000	 15.9229	-69.3706	  0.0000
552.0000	504.0000	 15.7258	-72.9540	  1.0000
560.0000	504.0000	 20.2475	-56.5768	  0.0000
568.0000	504.0000	 15.5519	-27.8379	  0.0000
576.0000	504.0000	 20.4190	-22.0605	  0.0000
584.0000	504.0000	 16.1977	-33.1858	  0.0000
592.0000	504.0000	  6.2940	-26.6269	  0.0000
600.0000	504.0000	  5.6338	-14.3688	  0.0000
608.0000	504.0000	 15.7503	-20.2408	  1.0000
616.0000	504.0000	  2.1415	 -9.8185	  0.0000
624.0000	504.0000	  1.6600	-12.4661	  0.0000
632.0000	504.0000	 -0.1239	 -1.3728	  0.0000
640.0000	504.0000	 -0.0995	 -0.6344	  0.0000
648.0000	504.0000	 -0.3412	 -0.5622	  0.0000
656.0000	504.0000	 -0.8431	 -0.6486	  0.0000
664.0000	504.0000	  0.0633	 -1.1862	  0.0000
  8.0000	512.0000	 -0.8011	 -1.7233	  0.0000
 16.0000	512.0000	 -0.8011	 -1.7233	  0.0000
 24.0000	512.0000	 -0.4989	 -0.5201	  0.0000
 32.0000	512.0000	  0.0130	 -0.2459	  0.0000
 40.0000	512.0000	  0.2106	  0.1782	  0.0000
 48.0000	512.0000	  0.5375	  0.4759	  0.0000
 56.0000	512.0000	  2.0760	  1.2778	  0.0000
 64.0000	512.0000	 11.5512	 -4.4032	  0.0000
 72.0000	512.0000	  1.1999	 -0.2684	  0.0000
 80.0000	512.0000	  0.6374	 -0.5160	  0.0000
 88.0000	512.0000	  7.7403	 -7.1589	  0.0000
 96.0000	512.0000	 14.1583	 -5.1277	  0.0000
104.0000	512.0000	  7.7824	  6.1541	  0.0000
112.0000	512.0000	 10.1621	  4.7057	  0.0000
120.0000	512.0000	 24.1129	  3.5796	  0.0000
128.0000	512.0000	 45.8284	  7.7484	  0.0000
136.0000	512.0000	 26.3142	  0.4719	  0.0000
144.0000	512.0000	 32.4642	 -1.8712	  0.0000
152.0000	512.0000	  6.6208	 -0.4916	  0.0000
160.0000	512.0000	 23.8041	  4.7440	  0.0000
168.0000	512.0000	121.5524	 20.9495	  0.0000
176.0000	512.0000	 13.6423	 10.4093	  0.0000
184.0000	512.0000	123.3718	  6.4509	  0.0000
192.0000	512.0000	121.0234	 -5.3339	  0.0000
200.0000	512.0000	114.5782	  1.5352	  0.0000
208.0000	512.0000	 20.6700	 26.0790	  0.0000
216.0000	512.0000	118.3747	  4.5581	  0.0000
224.0000	512.0000	123.8936	  0.5877	  0.0000
232.0000	512.0000	 18.0016	  4.6730	  0.0000
240.0000	512.0000	  7.9936	  9.7800	  0.0000
248.0000	512.0000	142.4710	  4.9320	  0.0000
256.0000	512.0000	 22.6744	  2.9673	  1.0000
264.0000	512.0000	145.5310	 -3.9282	  1.0000
272.0000	512.0000	144.8323	 -6.2954	  0.0000
280.0000	512.0000	145.7823	  2.3647	  0.0000
288.0000	512.0000	158.7524	  0.7267	  0.0000
296.0000	512.0000	127.9757	 -2.3146	  0.0000
304.0000	512.0000	168.3752	 -2.7248	  0.0000
312.0000	512.0000	 68.4821	-118.9275	  1.0000
320.0000	512.0000	124.2336	-47.0226	  0.0000
328.0000	512.0000	 28.3874	-34.5299	  0.0000
336.0000	512.0000	 18.0864	  6.0385	  0.0000
344.0000	512.0000	125.9995	-31.7555	  1.0000
352.0000	512.0000	158.2768	 -1.8657	  0.0000
360.0000	512.0000	127.4993	  1.1608	  0.0000
368.0000	512.0000	144.6102	 -4.1077	  0.0000
376.0000	512.0000	 34.4211	 -5.7635	  0.0000
384.0000	512.0000	 11.7633	 -6.3135	  0.0000
392.0000	512.0000	  4.2426	-15.4301	  0.0000
400.0000	512.0000	 10.8007	 -9.3503	  0.0000
408.0000	512.0000	 18.9983	 -4.6421	  0.0000
416.0000	512.0000	 49.0788	 -6.9863	  0.0000
424.0000	512.0000	 74.6208	-14.7055	  0.0000
432.0000	512.0000	 91.3803	-73.5519	  0.0000
440.0000	512.0000	 28.5364	-83.3066	  0.0000
448.0000	512.0000	100.9243	-71.0291	  0.0000
456.0000	512.0000	 33.3537	-40.5312	  0.0000
464.0000	512.0000	 13.4165	-79.4926	  0.0000
472.0000	512.0000	 25.5570	-146.5557	  0.0000
480.0000	512.0000	 23.6716	-120.2084	  0.0000
488.0000	512.0000	 57.4758	-109.0706	  0.0000
496.0000	512.0000	 16.5603	-96.7797	  0.0000
504.0000	512.0000	 14.8305	-80.0692	  0.0000
512.0000	512.0000	 29.1980	-53.8526	  0.0000
520.0000	512.0000	 55.6515	-34.6156	  0.0000
528.0000	512.0000	 60.0278	-48.4993	  0.0000
536.0000	512.0000	 50.7241	-37.6600	  0.0000
544.0000	512.0000	 26.1222	-20.7221	  1.0000
552.0000	512.0000	 20.5090	-31.6759	  1.0000
560.0000	512.0000	 20.3549	-28.9617	  0.0000
568.0000	512.0000	  9.3455	-21.9291	  0.0000
576.0000	512.0000	 14.4261	 -5.9061	  0.0000
584.0000	512.0000	 27.1545	 -6.9908	  0.0000
592.0000	512.0000	  5.8572	-13.2073	  0.0000
600.0000	512.0000	 11.5115	 -3.9290	  0.0000
608.0000	512.0000	  3.3490	 -4.4744	  0.0000
616.0000	512.0000	  8.6585	  0.2884	  0.0000
624.0000	512.0000	  1.9834	  1.0238	  0.0000
632.0000	512.0000	 -0.9001	 -0.2370	  0.0000
640.0000	512.0000	 -0.7735	 -0.4556	  0.0000
648.0000	512.0000	 -0.3184	 -0.8108	  1.0000
656.0000	512.0000	  0.1912	 -1.4051	  0.0000
664.0000	512.0000	  0.2533	 -3.9337	  0.0000
  8.0000	520.0000	     nan	     nan	  1.0000
 16.0000	520.0000	     nan	     nan	  1.0000
 24.0000	520.0000	  1.1283	 -3.9758	  1.0000
 32.0000	520.0000	 -0.2589	 -0.0930	  0.0000
 40.0000	520.0000	  0.2863	  0.0221	  0.0000
 48.0000	520.0000	  0.1584	 -0.0325	  0.0000
 56.0000	520.0000	  0.6437	 -0.1106	  0.0000
 64.0000	520.0000	  0.9378	  1.8859	  0.0000
 72.0000	520.0000	  1.2318	 10.0284	  0.0000
 80.0000	520.0000	  2.4395	 13.7513	  0.0000
 88.0000	520.0000	  7.9202	  1.7354	  0.0000
 96.0000	520.0000	 10.5852	  0.0148	  0.0000
104.0000	520.0000	 14.7601	  2.2950	  0.0000
112.0000	520.0000	  9.1081	  2.8658	  0.0000
120.0000	520.0000	  9.3399	  5.5339	  0.0000
128.0000	520.0000	  8.7000	 10.7307	  0.0000
136.0000	520.0000	 19.2106	  0.9271	  0.0000
144.0000	520.0000	 19.1310	  0.0178	  0.0000
152.0000	520.0000	 26.3389	 -0.1090	  0.0000
160.0000	520.0000	 19.5210	  1.7668	  0.0000
168.0000	520.0000	 90.9397	 11.3535	  0.0000
176.0000	520.0000	 21.9611	  6.6754	  0.0000
184.0000	520.0000	 17.7085	  1.0559	  0.0000
192.0000	520.0000	 25.9177	 -4.7569	  0.0000
200.0000	520.0000	 43.6497	 29.1388	  1.0000
208.0000	520.0000	140.7271	  1.5024	  1.0000
216.0000	520.0000	108.8150	 -0.0849	  0.0000
224.0000	520.0000	110.8418	 -1.4286	  0.0000
232.0000	520.0000	 21.7105	  9.3712	  0.0000
240.0000	520.0000	 57.2570	 -2.4262	  0.0000
248.0000	520.0000	124.7931	 -8.4971	  0.0000
256.0000	520.0000	 31.1602	 -5.3055	  0.0000
264.0000	520.0000	146.5386	  1.9574	  0.0000
272.0000	520.0000	140.8497	 -5.2382	  0.0000
280.0000	520.0000	161.5049	-10.9183	  0.0000
288.0000	520.0000	  5.9370	 -2.9882	  1.0000
296.0000	520.0000	151.8583	 -2.5626	  0.0000
304.0000	520.0000	160.4823	 -9.2932	  0.0000
312.0000	520.0000	134.1406	-10.0351	  0.0000
320.0000	520.0000	128.7909	 -4.8799	  0.0000
328.0000	520.0000	 10.1041	-23.4069	  0.0000
336.0000	520.0000	 16.4953	  0.4312	  0.0000
344.0000	520.0000	 64.9957	-17.3084	  0.0000
352.0000	520.0000	164.1399	-43.0889	  0.0000
360.0000	520.0000	 25.2348	-20.5593	  0.0000
368.0000	520.0000	144.4528	-12.7391	  0.0000
376.0000	520.0000	 20.4090	-38.9104	  0.0000
384.0000	520.0000	 -2.6846	 -4.2376	  0.0000
392.0000	520.0000	 14.5128	 -2.1608	  0.0000
400.0000	520.0000	 13.3750	 -2.4754	  0.0000
408.0000	520.0000	119.6711	 -0.8958	  0.0000
416.0000	520.0000	195.9452	  2.5317	  0.0000
424.0000	520.0000	186.4788	-14.9220	  0.0000
432.0000	520.0000	 19.6232	-78.3569	  0.0000
440.0000	520.0000	 13.7940	-42.6130	  0.0000
448.0000	520.0000	 89.5329	-94.2160	  0.0000
456.0000	520.0000	 33.3008	-102.4138	  0.0000
464.0000	520.0000	 18.0722	-82.1392	  0.0000
472.0000	520.0000	 51.9487	-89.5229	  0.0000
480.0000	520.0000	 17.1796	-75.6427	  0.0000
488.0000	520.0000	 19.0801	-49.2681	  0.0000
496.0000	520.0000	 79.7773	-85.0663	  0.0000
504.0000	520.0000	 19.5914	-60.4825	  0.0000
512.0000	520.0000	 27.2173	-11.6884	  0.0000
520.0000	520.0000	 43.1599	-77.0139	  0.0000
528.0000	520.0000	 34.6175	-96.6966	  0.0000
536.0000	520.0000	 42.3669	-54.2712	  0.0000
544.0000	520.0000	 12.5286	-63.5418	  0.0000
552.0000	520.0000	  9.9469	-73.3899	  0.0000
560.0000	520.0000	 27.5510	-21.7882	  0.0000
568.0000	520.0000	 11.1522	-13.0545	  0.0000
576.0000	520.0000	 20.6703	-11.4538	  0.0000
584.0000	520.0000	 27.7976	 -3.0729	  1.0000
592.0000	520.0000	 17.2586	 -0.1813	  0.0000
600.0000	520.0000	  9.7516	 -1.5369	  0.0000
608.0000	520.0000	  1.8779	 -3.8200	  0.0000
616.0000	520.0000	  2.1734	 -1.6458	  0.0000
624.0000	520.0000	  0.9986	 -2.0438	  0.0000
632.0000	520.0000	 -0.7021	 -0.5351	  0.0000
640.0000	520.0000	 -0.7840	 -0.1505	  0.0000
648.0000	520.0000	 -0.5269	  2.3826	  1.0000
656.0000	520.0000	 -0.8444	 -4.5000	  1.0000
664.0000	520.0000	  0.6551	 -1.4846	  0.0000
  8.0000	528.0000	     nan	     nan	  1.0000
 16.0000	528.0000	     nan	     nan	  1.0000
 24.0000	528.0000	  0.0000	  0.0000	  1.0000
 32.0000	528.0000	 -1.1430	 -0.0145	  0.0000
 40.0000	528.0000	 -0.0100	  0.2796	  0.0000
 48.0000	528.0000	 -0.2388	  0.0058	  0.0000
 56.0000	528.0000	  0.3635	  0.0039	  0.0000
 64.0000	528.0000	 -0.9560	  1.1511	  0.0000
 72.0000	528.0000	 -0.8443	  2.8301	  0.0000
 80.0000	528.0000	  4.2296	  9.7668	  0.0000
 88.0000	528.0000	  3.8638	 10.8408	  0.0000
 96.0000	528.0000	  4.1050	 16.0227	  0.0000
104.0000	528.0000	 12.5629	  7.2872	  0.0000
112.0000	528.0000	 15.3116	  6.4085	  0.0000
120.0000	528.0000	  9.4783	 14.7074	  0.0000
128.0000	528.0000	 29.4141	 19.2391	  0.0000
136.0000	528.0000	 31.7257	  5.1923	  1.0000
144.0000	528.0000	 20.2898	-18.0019	  0.0000
152.0000	528.0000	 83.6572	 -2.0199	  0.0000
160.0000	528.0000	 23.7788	-11.1547	  0.0000
168.0000	528.0000	 68.2756	  0.0072	  0.0000
176.0000	528.0000	 93.3402	 -1.0535	  0.0000
184.0000	528.0000	 26.6555	 -2.2699	  0.0000
192.0000	528.0000	 36.7769	 -3.0938	  0.0000
200.0000	528.0000	110.5560	  3.9594	  0.0000
208.0000	528.0000	116.0215	  2.0665	  0.0000
216.0000	528.0000	108.1935	 10.4257	  0.0000
224.0000	528.0000	125.2616	  8.6934	  0.0000
232.0000	528.0000	 16.0042	 -2.4101	  0.0000
240.0000	528.0000	139.6563	 -7.4555	  0.0000
248.0000	528.0000	113.4294	-11.1921	  0.0000
256.0000	528.0000	123.9722	 -5.8334	  0.0000
264.0000	528.0000	 16.8897	-67.2539	  0.0000
272.0000	528.0000	     nan	     nan	  1.0000
280.0000	528.0000	163.8004	  2.7971	  0.0000
288.0000	528.0000	166.2045	 13.3339	  0.0000
296.0000	528.0000	169.2296	 -0.6685	  0.0000
304.0000	528.0000	155.5660	-29.6046	  0.0000
312.0000	528.0000	 74.8038	-25.3106	  0.0000
320.0000	528.0000	 24.7818	-12.5218	  1.0000
328.0000	528.0000	140.1976	-34.6597	  1.0000
336.0000	528.0000	155.0067	-17.9092	  0.0000
344.0000	528.0000	 89.1684	-22.5684	  0.0000
352.0000	528.0000	155.5035	-57.8670	  0.0000
360.0000	528.0000	 28.1248	-11.0684	  0.0000
368.0000	528.0000	 14.4453	  4.8838	  0.0000
376.0000	528.0000	  7.4683	  6.0417	  0.0000
384.0000	528.0000	  0.2093	  2.1571	  0.0000
392.0000	528.0000	 19.7156	 -3.3269	  0.0000
400.0000	528.0000	 19.2562	 -9.9662	  0.0000
408.0000	528.0000	 49.1400	-77.4778	  0.0000
416.0000	528.0000	148.0525	-81.7007	  0.0000
424.0000	528.0000	108.4447	-47.8634	  0.0000
432.0000	528.0000	 22.9800	-118.5009	  0.0000
440.0000	528.0000	 11.3917	-114.5123	  0.0000
448.0000	528.0000	 47.8586	-78.0701	  0.0000
456.0000	528.0000	 12.0833	-111.9534	  0.0000
464.0000	528.0000	 12.6046	-105.1984	  0.0000
472.0000	528.0000	 48.0323	-81.4908	  0.0000
480.0000	528.0000	 71.2139	-84.5625	  0.0000
488.0000	528.0000	 23.9799	-106.2258	  0.0000
496.0000	528.0000	 78.5534	-72.8963	  0.0000
504.0000	528.0000	 30.8194	-81.7534	  0.0000
512.0000	528.0000	 68.0550	-83.7239	  0.0000
520.0000	528.0000	 15.2949	-75.8930	  0.0000
528.0000	528.0000	 23.2331	-56.7847	  0.0000
536.0000	528.0000	 67.8253	-26.3896	  0.0000
544.0000	528.0000	 14.8869	-61.0482	  0.0000
552.0000	528.0000	 13.5334	-58.5068	  0.0000
560.0000	528.0000	 20.5955	-28.1328	  0.0000
568.0000	528.0000	 13.0295	 -8.7178	  0.0000
576.0000	528.0000	 43.3332	-32.6186	  1.0000
584.0000	528.0000	 23.5738	-35.3192	  0.0000
592.0000	528.0000	  9.8537	-16.4945	  0.0000
600.0000	528.0000	 10.1842	 -7.7147	  0.0000
608.0000	528.0000	  1.3815	 -6.4398	  1.0000
616.0000	528.0000	  1.9245	  0.1060	  0.0000
624.0000	528.0000	 -0.4768	 -0.2989	  0.0000
632.0000	528.0000	 -0.0664	 -0.3263	  0.0000
640.0000	528.0000	 -0.1794	 -0.1474	  0.0000
648.0000	528.0000	 -0.9029	  0.5311	  0.0000
656.0000	528.0000	 -1.0667	  0.6516	  0.0000
664.0000	528.0000	  0.4493	 -0.5957	  0.0000
  8.0000	536.0000	     nan	     nan	  1.0000
 16.0000	536.0000	     nan	     nan	  1.0000
 24.0000	536.0000	     nan	     nan	  1.0000
 32.0000	536.0000	     nan	     nan	  1.0000
 40.0000	536.0000	 -1.2430	  0.0607	  0.0000
 48.0000	536.0000	 -0.2334	 -0.0176	  0.0000
 56.0000	536.0000	 -0.0533	  0.1946	  0.0000
 64.0000	536.0000	  0.0102	  0.3723	  0.0000
 72.0000	536.0000	  0.5340	 -0.5875	  0.0000
 80.0000	536.0000	  4.8341	 10.4779	  0.0000
 88.0000	536.0000	  1.6823	  6.8104	  0.0000
 96.0000	536.0000	  5.1793	  4.9950	  0.0000
104.0000	536.0000	  2.7336	 12.2319	  0.0000
112.0000	536.0000	 10.1406	 24.4367	  0.0000
120.0000	536.0000	 15.5518	 17.0805	  0.0000
128.0000	536.0000	 46.1079	  6.8327	  0.0000
136.0000	536.0000	 22.3090	  9.2373	  0.0000
144.0000	536.0000	 22.1324	  1.9247	  0.0000
152.0000	536.0000	 78.6329	 -2.8390	  0.0000
160.0000	536.0000	 34.1903	  1.4386	  0.0000
168.0000	536.0000	 19.2562	 12.1769	  0.0000
176.0000	536.0000	 83.5448	  8.5326	  0.0000
184.0000	536.0000	 19.8158	  7.6801	  0.0000
192.0000	536.0000	 60.6652	  4.8766	  0.0000
200.0000	536.0000	117.1694	  9.4506	  0.0000
208.0000	536.0000	112.9350	 -1.5860	  0.0000
216.0000	536.0000	114.7592	 -5.5826	  0.0000
224.0000	536.0000	132.3196	  1.0723	  0.0000
232.0000	536.0000	158.9257	 -1.3611	  1.0000
240.0000	536.0000	167.4882	  2.5108	  0.0000
248.0000	536.0000	 29.1538	  9.9048	  0.0000
256.0000	536.0000	129.6531	 -3.0110	  0.0000
264.0000	536.0000	 20.5518	-29.0989	  0.0000
272.0000	536.0000	136.2387	  1.0441	  0.0000
280.0000	536.0000	164.0577	 -3.6808	  0.0000
288.0000	536.0000	206.9405	  2.9772	  0.0000
296.0000	536.0000	166.8382	 -1.6656	  0.0000
304.0000	536.0000	159.1230	 -5.9134	  0.0000
312.0000	536.0000	113.9060	  1.0769	  0.0000
320.0000	536.0000	 23.9435	  0.8024	  0.0000
328.0000	536.0000	133.7243	-12.1646	  0.0000
336.0000	536.0000	196.1528	-23.9053	  0.0000
344.0000	536.0000	129.4529	-27.9613	  1.0000
352.0000	536.0000	 30.8515	 -2.8608	  0.0000
360.0000	536.0000	 27.4329	 -1.3129	  0.0000
368.0000	536.0000	 12.4356	 -5.3143	  0.0000
376.0000	536.0000	 28.5928	-19.6741	  0.0000
384.0000	536.0000	 15.3981	-29.7743	  0.0000
392.0000	536.0000	 22.4421	-32.4050	  0.0000
400.0000	536.0000	121.3220	-17.0242	  0.0000
408.0000	536.0000	 74.2781	 -8.8773	  0.0000
416.0000	536.0000	138.7595	-12.8894	  0.0000
424.0000	536.0000	144.4367	 -7.0748	  0.0000
432.0000	536.0000	 42.8804	 -3.7608	  0.0000
440.0000	536.0000	107.3657	 -7.4408	  0.0000
448.0000	536.0000	 61.4111	 -8.1034	  0.0000
456.0000	536.0000	 27.9595	-30.5093	  0.0000
464.0000	536.0000	 17.7821	-26.8036	  0.0000
472.0000	536.0000	 44.6730	-50.4257	  0.0000
480.0000	536.0000	 73.7934	-79.2021	  0.0000
488.0000	536.0000	  9.7011	-127.0343	  0.0000
496.0000	536.0000	 81.4959	-24.8255	  0.0000
504.0000	536.0000	 72.8750	-16.5929	  0.0000
512.0000	536.0000	 86.2330	-23.5635	  0.0000
520.0000	536.0000	  4.6897	-52.1043	  0.0000
528.0000	536.0000	 41.3593	-52.9404	  0.0000
536.0000	536.0000	 27.7348	-15.5632	  0.0000
544.0000	536.0000	 20.4874	-38.1046	  0.0000
552.0000	536.0000	 23.0286	-46.2211	  0.0000
560.0000	536.0000	  3.8409	 -8.0676	  0.0000
568.0000	536.0000	  9.8004	-12.4475	  0.0000
576.0000	536.0000	  8.6530	 -3.5235	  1.0000
584.0000	536.0000	  7.9387	 -3.5605	  1.0000
592.0000	536.0000	  0.2365	-15.4753	  0.0000
600.0000	536.0000	 -1.2345	 -0.1614	  0.0000
608.0000	536.0000	 -0.9986	 -2.8596	  0.0000
616.0000	536.0000	  1.8269	  0.4902	  0.0000
624.0000	536.0000	 -0.0242	 -0.1746	  0.0000
632.0000	536.0000	 -0.0669	 -0.5257	  0.0000
640.0000	536.0000	 -0.0429	 -0.5584	  0.0000
648.0000	536.0000	 -1.9594	 -1.2571	  0.0000
656.0000	536.0000	 -0.6638	 -0.6981	  0.0000
664.0000	536.0000	  0.1032	 -0.3751	  0.0000
  8.0000	544.0000	  0.0377	 -0.2711	  0.0000
 16.0000	544.0000	  0.3611	 -2.0555	  1.0000
 24.0000	544.0000	     nan	     nan	  1.0000
 32.0000	544.0000	     nan	     nan	  1.0000
 40.0000	544.0000	 -1.4846	  1.8299	  1.0000
 48.0000	544.0000	  0.6530	 -0.2231	  0.0000
 56.0000	544.0000	 -0.3054	 -0.1204	  0.0000
 64.0000	544.0000	  0.1121	 -0.2138	  0.0000
 72.0000	544.0000	  0.0436	 -0.5437	  0.0000
 80.0000	544.0000	  4.7804	  3.5680	  0.0000
 88.0000	544.0000	  6.6276	  2.0942	  0.0000
 96.0000	544.0000	  9.0442	 -0.2516	  0.0000
104.0000	544.0000	  2.8897	  0.1568	  0.0000
112.0000	544.0000	  5.3046	  8.2846	  0.0000
120.0000	544.0000	 28.9450	  6.2459	  0.0000
128.0000	544.0000	 18.8545	  3.8097	  0.0000
136.0000	544.0000	 13.8317	  8.3377	  0.0000
144.0000	544.0000	  7.0293	 10.8234	  0.0000
152.0000	544.0000	 16.9012	 11.1569	  0.0000
160.0000	544.0000	 48.8580	  5.7940	  0.0000
168.0000	544.0000	 18.3236	 21.6946	  0.0000
176.0000	544.0000	 57.2042	 13.6738	  0.0000
184.0000	544.0000	 29.0052	 -2.1164	  0.0000
192.0000	544.0000	 70.4641	-12.2968	  0.0000
200.0000	544.0000	118.6607	  4.4040	  0.0000
208.0000	544.0000	 41.2227	 -0.3537	  0.0000
216.0000	544.0000	123.9732	  3.9201	  0.0000
224.0000	544.0000	127.9941	  4.5513	  0.0000
232.0000	544.0000	152.9822	  3.1213	  1.0000
240.0000	544.0000	168.7212	  2.0580	  1.0000
248.0000	544.0000	124.8401	 -5.2677	  0.0000
256.0000	544.0000	 -1.4650	  0.8373	  0.0000
264.0000	544.0000	 20.8718	 -9.7028	  0.0000
272.0000	544.0000	143.0682	 -5.2256	  0.0000
280.0000	544.0000	131.4245	 -5.7668	  0.0000
288.0000	544.0000	176.3585	  3.0992	  0.0000
296.0000	544.0000	155.0564	  6.3372	  0.0000
304.0000	544.0000	112.8457	 -3.5480	  0.0000
312.0000	544.0000	163.7748	 -1.1058	  0.0000
320.0000	544.0000	126.0732	 -1.8514	  0.0000
328.0000	544.0000	138.3997	-12.0488	  0.0000
336.0000	544.0000	186.0724	-76.3603	  0.0000
344.0000	544.0000	 32.1171	-20.6635	  0.0000
352.0000	544.0000	 22.9813	-24.7650	  0.0000
360.0000	544.0000	 10.9510	-18.6826	  0.0000
368.0000	544.0000	 20.8659	-27.4272	  0.0000
376.0000	544.0000	137.9307	-55.0186	  0.0000
384.0000	544.0000	158.7185	-26.3200	  0.0000
392.0000	544.0000	 91.2548	 -7.9416	  0.0000
400.0000	544.0000	118.8568	-13.7548	  0.0000
408.0000	544.0000	175.2549	-10.0162	  0.0000
416.0000	544.0000	120.3770	 -8.6636	  0.0000
424.0000	544.0000	124.5592	 -5.5157	  0.0000
432.0000	544.0000	 24.2595	  0.2625	  0.0000
440.0000	544.0000	103.0751	 -2.8747	  0.0000
448.0000	544.0000	 51.5135	-29.9425	  0.0000
456.0000	544.0000	 30.3509	-42.1386	  0.0000
464.0000	544.0000	 76.1658	-48.3888	  0.0000
472.0000	544.0000	 76.9358	-56.6628	  0.0000
480.0000	544.0000	 59.7654	-78.1249	  0.0000
488.0000	544.0000	 47.6934	-80.8349	  0.0000
496.0000	544.0000	 56.3587	-47.6305	  1.0000
504.0000	544.0000	 53.9333	-37.3949	  0.0000
512.0000	544.0000	 55.0892	-54.9837	  0.0000
520.0000	544.0000	 15.7042	-53.8762	  0.0000
528.0000	544.0000	 21.8115	-63.0089	  0.0000
536.0000	544.0000	 18.7633	-15.8991	  0.0000
544.0000	544.0000	 30.1457	-19.2582	  0.0000
552.0000	544.0000	 29.4961	-22.0136	  0.0000
560.0000	544.0000	  3.1063	-19.0605	  0.0000
568.0000	544.0000	  4.2257	-16.8352	  0.0000
576.0000	544.0000	  1.4680	-14.0925	  1.0000
584.0000	544.0000	  3.0563	 -7.4165	  0.0000
592.0000	544.0000	  0.1510	 -6.7113	  0.0000
600.0000	544.0000	 -2.4883	 -7.0831	  0.0000
608.0000	544.0000	 -0.5990	 -0.2168	  0.0000
616.0000	544.0000	  0.5211	  0.1688	  0.0000
624.0000	544.0000	 -0.1400	  0.1967	  0.0000
632.0000	544.0000	 -0.2708	  0.0959	  0.0000
640.0000	544.0000	 -0.9874	 -0.4464	  0.0000
648.0000	544.0000	 -1.3795	 -0.6535	  0.0000
656.0000	544.0000	 -0.4908	 -0.5456	  0.0000
664.0000	544.0000	     nan	     nan	  1.0000
  8.0000	552.0000	 -0.2791	 -0.1328	  0.0000
 16.0000	552.0000	  0.5031	 -0.3329	  0.0000
 24.0000	552.0000	  1.0006	  0.0610	  1.0000
 32.0000	552.0000	     nan	     nan	  1.0000
 40.0000	552.0000	     nan	     nan	  1.0000
 48.0000	552.0000	  0.6371	  0.3699	  0.0000
 56.0000	552.0000	 -0.3297	  0.0391	  0.0000
 64.0000	552.0000	  0.0643	  0.0566	  0.0000
 72.0000	552.0000	  0.0263	  0.1712	  0.0000
